Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Team,Performance_Index
Mykhailo Mudryk,ua UKR,FW,22.0,31,18,1576.0,17.5,5.0,2.0,7.0,5.0,0.0,0.0,5.0,0.0,4.4,4.4,4.1,8.5,92.0,45.0,139.0,0.29,0.11,0.4,0.29,0.4,0.25,0.23,0.48,0.25,0.48,Chelsea,3254.1111111111113
Robert Sánchez,es ESP,GK,25.0,16,16,1433.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,159.22222222222223
Benoît Badiashile,fr FRA,DF,22.0,18,15,1338.0,14.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.5,1.8,3.0,46.0,3.0,0.0,0.07,0.07,0.0,0.07,0.02,0.1,0.12,0.02,0.12,Chelsea,265.6666666666667
Noni Madueke,eng ENG,FW,21.0,23,13,1053.0,11.7,5.0,2.0,7.0,4.0,1.0,1.0,2.0,0.0,2.5,1.7,2.6,4.3,76.0,52.0,136.0,0.43,0.17,0.6,0.34,0.51,0.21,0.23,0.44,0.14,0.37,Chelsea,3015.0
Trevoh Chalobah,eng ENG,DF,24.0,13,10,952.0,10.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,5.0,31.0,9.0,0.09,0.0,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02,Chelsea,296.77777777777777
Ben Chilwell,eng ENG,DF,26.0,13,9,756.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,2.2,3.4,22.0,25.0,59.0,0.0,0.12,0.12,0.0,0.12,0.14,0.26,0.41,0.14,0.41,Chelsea,1378.0
Armando Broja,al ALB,FW,21.0,13,6,454.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4,2.4,0.2,2.5,11.0,6.0,37.0,0.2,0.0,0.2,0.2,0.2,0.47,0.03,0.5,0.47,0.5,Chelsea,892.4444444444445
Reece James,eng ENG,DF,23.0,10,5,419.0,4.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.3,1.7,2.1,19.0,21.0,35.0,0.0,0.43,0.43,0.0,0.43,0.07,0.37,0.44,0.07,0.44,Chelsea,809.5555555555555
Lesley Ugochukwu,fr FRA,MF,19.0,12,3,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,8.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Chelsea,96.44444444444444
Christopher Nkunku,fr FRA,"FW,MF",25.0,11,2,443.0,4.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,0.2,2.5,10.0,19.0,35.0,0.61,0.0,0.61,0.61,0.61,0.47,0.05,0.52,0.47,0.52,Chelsea,847.2222222222222
Carney Chukwuemeka,eng ENG,"MF,FW",19.0,9,2,227.0,2.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,4.0,12.0,19.0,0.4,0.4,0.79,0.4,0.79,0.06,0.13,0.19,0.06,0.19,Chelsea,422.22222222222223
Alfie Gilchrist,eng ENG,DF,19.0,11,2,207.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,7.0,4.0,0.43,0.0,0.43,0.43,0.43,0.14,0.0,0.14,0.14,0.14,Chelsea,115.0
Ian Maatsen,nl NED,"FW,MF",21.0,12,1,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,9.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.35,0.04,0.39,0.35,0.39,Chelsea,358.22222222222223
Cesare Casadei,it ITA,"FW,MF",20.0,11,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Chelsea,71.77777777777777
Roméo Lavia,be BEL,MF,19.0,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,3.6666666666666665
Deivid Washington,br BRA,"DF,FW",18.0,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,3.23,3.23,Chelsea,41.44444444444444
Mason Burstow,eng ENG,FW,19.0,2,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,21.0
Joshua Acheampong,eng ENG,DF,17.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,0.6666666666666666
Alex Matos,eng ENG,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,0.11111111111111112
Jimi Tauriainen,eng ENG,FW,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,0.11111111111111112
Bruno Guimarães,br BRA,MF,25.0,37,37,3263.0,36.3,7.0,8.0,15.0,7.0,0.0,0.0,9.0,0.0,4.8,4.8,6.4,11.2,65.0,283.0,73.0,0.19,0.22,0.41,0.19,0.41,0.13,0.18,0.31,0.13,0.31,Newcastle United,2206.5555555555557
Fabian Schär,ch SUI,DF,31.0,36,35,3054.0,33.9,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,2.5,2.5,0.7,3.3,28.0,133.0,20.0,0.12,0.03,0.15,0.12,0.15,0.07,0.02,0.1,0.07,0.1,Newcastle United,860.3333333333333
Anthony Gordon,eng ENG,FW,22.0,35,34,2890.0,32.1,11.0,10.0,21.0,10.0,1.0,1.0,12.0,1.0,10.2,9.4,8.0,17.4,138.0,101.0,232.0,0.34,0.31,0.65,0.31,0.62,0.32,0.25,0.57,0.29,0.54,Newcastle United,5609.111111111111
Dan Burn,eng ENG,DF,31.0,33,32,2726.0,30.3,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,3.1,3.1,1.1,4.2,14.0,75.0,25.0,0.07,0.07,0.13,0.07,0.13,0.1,0.04,0.14,0.1,0.14,Newcastle United,959.8888888888889
Sean Longstaff,eng ENG,MF,25.0,35,30,2747.0,30.5,6.0,2.0,8.0,6.0,0.0,0.0,7.0,0.0,6.6,6.6,2.3,8.8,24.0,145.0,116.0,0.2,0.07,0.26,0.2,0.26,0.22,0.07,0.29,0.22,0.29,Newcastle United,2958.222222222222
Alexander Isak,se SWE,FW,23.0,30,27,2255.0,25.1,21.0,2.0,23.0,16.0,5.0,6.0,1.0,0.0,20.3,15.6,3.7,19.3,68.0,71.0,129.0,0.84,0.08,0.92,0.64,0.72,0.81,0.15,0.96,0.62,0.77,Newcastle United,3753.5555555555557
Kieran Trippier,eng ENG,DF,32.0,28,26,2236.0,24.8,1.0,10.0,11.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,7.5,8.2,34.0,157.0,128.0,0.04,0.4,0.44,0.04,0.44,0.03,0.3,0.33,0.03,0.33,Newcastle United,3061.4444444444443
Miguel Almirón,py PAR,FW,29.0,33,23,1937.0,21.5,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,4.5,4.5,2.6,7.2,78.0,78.0,162.0,0.14,0.05,0.19,0.14,0.19,0.21,0.12,0.33,0.21,0.33,Newcastle United,3713.222222222222
Martin Dúbravka,sk SVK,GK,34.0,23,22,1985.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,223.55555555555557
Sven Botman,nl NED,DF,23.0,17,15,1377.0,15.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,1.0,1.6,0.0,35.0,5.0,0.13,0.13,0.26,0.13,0.26,0.04,0.07,0.11,0.04,0.11,Newcastle United,307.0
Nick Pope,eng ENG,GK,31.0,15,15,1345.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,149.44444444444446
Joelinton,br BRA,"MF,FW",26.0,20,15,1279.0,14.2,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,3.1,3.1,2.8,5.9,29.0,56.0,60.0,0.14,0.07,0.21,0.14,0.21,0.22,0.2,0.41,0.22,0.41,Newcastle United,1550.111111111111
Lewis Miley,eng ENG,MF,17.0,17,14,1202.0,13.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.7,2.9,14.0,53.0,54.0,0.07,0.22,0.3,0.07,0.3,0.09,0.13,0.22,0.09,0.22,Newcastle United,1312.5555555555557
Jacob Murphy,eng ENG,"FW,DF",28.0,21,14,1189.0,13.2,3.0,7.0,10.0,3.0,0.0,0.0,1.0,0.0,2.1,2.1,5.0,7.1,33.0,52.0,113.0,0.23,0.53,0.76,0.23,0.76,0.16,0.37,0.54,0.16,0.54,Newcastle United,2626.1111111111113
Jamaal Lascelles,eng ENG,DF,29.0,16,13,1080.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.1,0.8,8.0,31.0,3.0,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,Newcastle United,211.0
Valentino Livramento,eng ENG,DF,20.0,26,12,1314.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,1.2,44.0,61.0,76.0,0.07,0.0,0.07,0.07,0.07,0.03,0.05,0.08,0.03,0.08,Newcastle United,1706.0
Elliot Anderson,sct SCO,"MF,FW",20.0,21,10,1027.0,11.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,1.9,3.5,37.0,57.0,70.0,0.0,0.18,0.18,0.0,0.18,0.13,0.17,0.3,0.13,0.3,Newcastle United,1631.111111111111
Callum Wilson,eng ENG,FW,31.0,20,9,991.0,11.0,9.0,1.0,10.0,7.0,2.0,2.0,3.0,0.0,8.8,7.2,0.6,7.8,11.0,9.0,77.0,0.82,0.09,0.91,0.64,0.73,0.8,0.05,0.85,0.65,0.71,Newcastle United,2020.111111111111
Emil Krafth,se SWE,DF,28.0,17,8,913.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.0,1.2,12.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Newcastle United,799.4444444444445
Lewis Hall,eng ENG,DF,18.0,18,8,781.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,19.0,46.0,27.0,0.12,0.0,0.12,0.12,0.12,0.04,0.03,0.07,0.04,0.07,Newcastle United,647.7777777777778
Harvey Barnes,eng ENG,"FW,MF",25.0,21,7,802.0,8.9,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,3.6,3.6,3.2,6.8,45.0,34.0,79.0,0.56,0.34,0.9,0.56,0.9,0.4,0.36,0.76,0.4,0.76,Newcastle United,1909.111111111111
Sandro Tonali,it ITA,MF,23.0,8,5,438.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.6,1.3,11.0,19.0,21.0,0.21,0.0,0.21,0.21,0.21,0.13,0.13,0.26,0.13,0.26,Newcastle United,514.6666666666666
Joe Willock,eng ENG,MF,23.0,9,5,419.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1.4,16.0,17.0,26.0,0.21,0.0,0.21,0.21,0.21,0.17,0.12,0.3,0.17,0.3,Newcastle United,616.5555555555555
Loris Karius,de GER,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,10.0
Matt Targett,eng ENG,DF,27.0,3,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Newcastle United,8.666666666666668
Matt Ritchie,sct SCO,"FW,MF",33.0,13,0,128.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,8.0,13.0,0.7,0.0,0.7,0.7,0.7,0.68,0.0,0.68,0.68,0.68,Newcastle United,314.22222222222223
Ben Parkinson,eng ENG,FW,18.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,2.7777777777777777
Paul Dummett,wls WAL,DF,31.0,5,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Newcastle United,2.2222222222222223
Alex Murphy,ie IRL,"DF,FW",19.0,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,1.4444444444444442
Joe White,eng ENG,MF,20.0,4,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,61.44444444444444
Amadou Diallo,eng ENG,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,0.11111111111111112
Michael Ndiweni,eng ENG,FW,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,0.11111111111111112
Guglielmo Vicario,it ITA,GK,26.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tottenham Hotspur,380.0
Pedro Porro,es ESP,DF,23.0,35,35,3089.0,34.3,3.0,7.0,10.0,3.0,0.0,0.0,3.0,0.0,2.9,2.9,7.2,10.1,57.0,194.0,158.0,0.09,0.2,0.29,0.09,0.29,0.09,0.21,0.3,0.09,0.3,Tottenham Hotspur,3835.222222222222
Son Heung-min,kr KOR,FW,31.0,35,34,2934.0,32.6,17.0,10.0,27.0,15.0,2.0,2.0,1.0,0.0,12.0,10.4,11.8,22.2,119.0,139.0,325.0,0.52,0.31,0.83,0.46,0.77,0.37,0.36,0.73,0.32,0.68,Tottenham Hotspur,7660.0
Cristian Romero,ar ARG,DF,25.0,33,33,2790.0,31.0,5.0,0.0,5.0,5.0,0.0,0.0,7.0,1.0,3.5,3.5,0.4,3.9,32.0,179.0,8.0,0.16,0.0,0.16,0.16,0.16,0.11,0.01,0.13,0.11,0.13,Tottenham Hotspur,622.0
Dejan Kulusevski,se SWE,"FW,MF",23.0,36,31,2762.0,30.7,8.0,3.0,11.0,8.0,0.0,0.0,7.0,0.0,4.7,4.7,7.7,12.4,151.0,144.0,388.0,0.26,0.1,0.36,0.26,0.36,0.15,0.25,0.4,0.15,0.4,Tottenham Hotspur,8485.888888888889
Destiny Udogie,it ITA,DF,20.0,28,28,2391.0,26.6,2.0,3.0,5.0,2.0,0.0,0.0,7.0,1.0,2.4,2.4,2.2,4.6,83.0,155.0,138.0,0.08,0.11,0.19,0.08,0.19,0.09,0.08,0.17,0.09,0.17,Tottenham Hotspur,3187.6666666666665
Micky van de Ven,nl NED,DF,22.0,27,27,2339.0,26.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.6,0.6,0.0,0.6,19.0,108.0,9.0,0.12,0.0,0.12,0.12,0.12,0.02,0.0,0.02,0.02,0.02,Tottenham Hotspur,463.88888888888886
Pape Matar Sarr,sn SEN,MF,20.0,34,27,2069.0,23.0,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,3.4,3.4,2.2,5.7,43.0,150.0,90.0,0.13,0.13,0.26,0.13,0.26,0.15,0.1,0.25,0.15,0.25,Tottenham Hotspur,2231.8888888888887
James Maddison,eng ENG,MF,26.0,28,26,2135.0,23.7,4.0,9.0,13.0,4.0,0.0,0.0,5.0,0.0,6.4,6.4,5.9,12.4,58.0,224.0,156.0,0.17,0.38,0.55,0.17,0.55,0.27,0.25,0.52,0.27,0.52,Tottenham Hotspur,3790.222222222222
Yves Bissouma,ml MLI,MF,26.0,28,26,2068.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.4,1.4,0.4,1.8,43.0,169.0,13.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Tottenham Hotspur,557.7777777777778
Brennan Johnson,wls WAL,FW,22.0,32,23,2085.0,23.2,5.0,10.0,15.0,5.0,0.0,0.0,3.0,0.0,10.3,10.3,8.1,18.3,97.0,72.0,293.0,0.22,0.43,0.65,0.22,0.65,0.44,0.35,0.79,0.44,0.79,Tottenham Hotspur,6746.666666666667
Richarlison,br BRA,FW,26.0,28,18,1491.0,16.6,11.0,4.0,15.0,11.0,0.0,0.0,3.0,0.0,9.6,9.6,2.1,11.7,26.0,38.0,106.0,0.66,0.24,0.91,0.66,0.91,0.58,0.13,0.7,0.58,0.7,Tottenham Hotspur,2732.6666666666665
Rodrigo Bentancur,uy URU,MF,26.0,23,13,1005.0,11.2,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.9,1.9,0.5,2.4,16.0,72.0,31.0,0.09,0.09,0.18,0.09,0.18,0.17,0.04,0.22,0.17,0.22,Tottenham Hotspur,822.6666666666666
Ben Davies,wls WAL,DF,30.0,17,12,1090.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,0.4,2.7,13.0,71.0,20.0,0.08,0.0,0.08,0.08,0.08,0.19,0.03,0.23,0.19,0.23,Tottenham Hotspur,625.1111111111111
Emerson,br BRA,DF,24.0,22,11,1161.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,21.0,57.0,35.0,0.08,0.0,0.08,0.08,0.08,0.02,0.03,0.05,0.02,0.05,Tottenham Hotspur,849.0
Timo Werner,de GER,FW,27.0,13,10,809.0,9.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,3.7,3.7,2.7,6.4,79.0,41.0,124.0,0.22,0.33,0.56,0.22,0.56,0.41,0.3,0.72,0.41,0.72,Tottenham Hotspur,2798.8888888888887
Pierre Højbjerg,dk DEN,MF,27.0,36,8,1311.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.2,1.9,17.0,134.0,29.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Tottenham Hotspur,789.6666666666666
Oliver Skipp,eng ENG,"MF,DF",22.0,21,5,707.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.6,1.3,8.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Tottenham Hotspur,624.5555555555555
Giovani Lo Celso,ar ARG,MF,27.0,22,4,506.0,5.6,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,1.9,2.5,25.0,68.0,29.0,0.36,0.36,0.71,0.36,0.71,0.1,0.34,0.45,0.1,0.45,Tottenham Hotspur,717.2222222222222
Radu Drăgușin,ro ROU,DF,21.0,9,4,429.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Tottenham Hotspur,71.66666666666666
Bryan Gil,es ESP,"FW,MF",22.0,11,2,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,11.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.32,0.09,0.41,0.32,0.41,Tottenham Hotspur,1041.2222222222222
Manor Solomon,il ISR,FW,24.0,5,2,199.0,2.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,1.2,17.0,11.0,44.0,0.0,0.9,0.9,0.0,0.9,0.19,0.38,0.56,0.19,0.56,Tottenham Hotspur,942.1111111111111
Eric Dier,eng ENG,DF,29.0,4,1,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tottenham Hotspur,22.333333333333336
Ivan Perišić,hr CRO,FW,34.0,5,0,103.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.9,1.0,15.0,9.0,17.0,0.0,0.87,0.87,0.0,0.87,0.1,0.75,0.85,0.1,0.85,Tottenham Hotspur,382.44444444444446
Davinson Sánchez,co COL,DF,27.0,1,0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Tottenham Hotspur,12.555555555555555
Alejo Véliz,ar ARG,FW,19.0,8,0,50.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,3.0,1.8,0.0,1.8,1.8,1.8,0.45,0.0,0.45,0.45,0.45,Tottenham Hotspur,73.55555555555556
Dane Scarlett,eng ENG,FW,19.0,4,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tottenham Hotspur,82.44444444444444
Mikey Moore,eng ENG,MF,15.0,2,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tottenham Hotspur,40.44444444444444
Jamie Donley,eng ENG,FW,18.0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tottenham Hotspur,0.3333333333333333
André Onana,cm CMR,GK,27.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manchester United,383.0
Diogo Dalot,pt POR,DF,24.0,36,35,3174.0,35.3,2.0,3.0,5.0,2.0,0.0,0.0,6.0,1.0,1.7,1.7,2.9,4.6,52.0,124.0,111.0,0.06,0.09,0.14,0.06,0.14,0.05,0.08,0.13,0.05,0.13,Manchester United,2727.6666666666665
Bruno Fernandes,pt POR,"MF,FW",28.0,35,35,3118.0,34.6,10.0,8.0,18.0,6.0,4.0,5.0,9.0,0.0,10.0,6.1,11.8,17.8,86.0,297.0,182.0,0.29,0.23,0.52,0.17,0.4,0.29,0.34,0.63,0.18,0.51,Manchester United,4740.444444444444
Alejandro Garnacho,ar ARG,FW,19.0,36,30,2565.0,28.5,7.0,4.0,11.0,7.0,0.0,0.0,4.0,0.0,8.4,8.3,5.1,13.4,178.0,62.0,281.0,0.25,0.14,0.39,0.25,0.39,0.29,0.18,0.47,0.29,0.47,Manchester United,6394.0
Marcus Rashford,eng ENG,FW,25.0,33,26,2271.0,25.2,7.0,2.0,9.0,5.0,2.0,2.0,2.0,0.0,7.4,5.8,2.3,8.1,95.0,65.0,184.0,0.28,0.08,0.36,0.2,0.28,0.29,0.09,0.38,0.23,0.32,Manchester United,4297.333333333333
Rasmus Højlund,dk DEN,FW,20.0,30,25,2158.0,24.0,10.0,2.0,12.0,10.0,0.0,0.0,2.0,0.0,7.6,7.6,1.6,9.2,36.0,33.0,111.0,0.42,0.08,0.5,0.42,0.5,0.32,0.07,0.38,0.32,0.38,Manchester United,2811.777777777778
Casemiro,br BRA,"MF,DF",31.0,25,24,1982.0,22.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,3.5,3.5,1.0,4.5,12.0,112.0,36.0,0.05,0.09,0.14,0.05,0.14,0.16,0.05,0.2,0.16,0.2,Manchester United,1110.2222222222222
Kobbie Mainoo,eng ENG,MF,18.0,24,24,1924.0,21.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.9,0.9,0.7,1.6,25.0,64.0,36.0,0.14,0.05,0.19,0.14,0.19,0.04,0.03,0.07,0.04,0.07,Manchester United,990.7777777777778
Aaron Wan-Bissaka,eng ENG,DF,25.0,22,20,1780.0,19.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.5,1.6,30.0,77.0,54.0,0.0,0.1,0.1,0.0,0.1,0.01,0.08,0.08,0.01,0.08,Manchester United,1326.7777777777778
Scott McTominay,sct SCO,"MF,FW",26.0,32,18,1901.0,21.1,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,5.7,5.7,0.8,6.6,29.0,64.0,47.0,0.33,0.05,0.38,0.33,0.38,0.27,0.04,0.31,0.27,0.31,Manchester United,1403.2222222222222
